id,username,name,description,location,followers,following,tweets,listed,verified,verified_type,created_at,profile_image_url
1563508655256850433,Starrynightwglf,风🎐,"风起 风声是你在哭泣
ㅤㅤㅤㅤㅤㅤㅤㅤㅤ🚪52",ㅤ无何有,2066,4536,6282,5,False,,2022-08-27T12:48:14.000Z,https://pbs.twimg.com/profile_images/2048750429614567424/C30p5jKe_normal.jpg
1560434375195369474,xuzi40104,雪绪,,距离你401m,436,213,3694,2,False,,2022-08-19T01:12:18.000Z,https://pbs.twimg.com/profile_images/1619516314405707776/HUYfmVL0_normal.jpg
1559071293957255168,nnxjing1,板猫🍥,出厂日期（已过保）：2007.9.25 mt（？）169/110 发疯和分享日常，🚪30000美金，过门可以聊天，可以打游戏,桥洞下,644,203,535,5,False,,2022-08-15T06:55:45.000Z,https://pbs.twimg.com/profile_images/1993288174580498432/GvAMVLEC_normal.jpg
1552918719440924672,itsCatRoll,猫卷🍥,🇯🇵🇹🇭🍥 私信/tg: https://t.co/9vPU5sObId,,3846,812,1888,8,False,,2022-07-29T07:27:40.000Z,https://pbs.twimg.com/profile_images/2052960246038192128/AyNo1owv_normal.jpg
1551042471575973889,fnoozp,初怡晓晓🏳️‍⚧️,20岁顺女（确信）,,191,1920,129,1,False,,2022-07-24T03:12:27.000Z,https://pbs.twimg.com/profile_images/2034599883244802048/X9AhM2Mk_normal.jpg
1548619992001785859,frankshiki73,frank_782🌸,社恐 /  Dev / Game / Anime / 🚇🚌🚄🧳💻🧋🍥 碎碎念@franksuisuinian 这里介绍不完我请你多看,Earth,226,180,1050,5,False,,2022-07-17T10:46:02.000Z,https://pbs.twimg.com/profile_images/2047592617823862784/tRNWUTh7_normal.jpg
1546431985086009344,NL8526,柠凉🍥🏳️‍⚧️,🏳️‍⚧️07MTF ♍ISFP-T 😺AuDHD BPD 🎹钢专/音游/MC 😖家长不管/缺爱b/讨好所有人/为什么我无人在意为什么你们都讨厌我 ❤️扩列互关 和我做朋友好不好? 🧂做完剩下想做的事情 就离开这世界 (快了,📍江西,1315,799,398,2,False,,2022-07-11T09:51:43.000Z,https://pbs.twimg.com/profile_images/2027271602556297216/MVm2kNIq_normal.jpg
1545277694325116928,YongQuan,铨Quan🍥,"Any（任意）@yqua_｜雪球@XUEQIUxka｜Best Team 
@JDGaming & @BilibiliGaming",天津王串场/北京北神树,9636,4211,11962,29,False,,2022-07-08T05:24:56.000Z,https://pbs.twimg.com/profile_images/1998173383339712512/6wVG25qD_normal.jpg
1543982488019963905,XPz7qZexOZH76pb,秋风 🍁🍂🫧🍥🏳️‍⚧️🍭🍬一直陪伴在你身边,"一个普普通通的xyn，也许是xnn，无证含糖，深柜中…… mtf/hrt2026.5.6。未来的我想做一个安静的xnn/xyn，最终的梦想是想变成自己内心的另一个她。
小号@LiFeng88725",,853,2727,1007,1,False,,2022-07-04T15:38:41.000Z,https://pbs.twimg.com/profile_images/1991527620484427783/O5xvpGxz_normal.jpg
1543851090541944833,Surmarshincs,感冒菌（菌菌）,"喵喵~这里是感冒菌🍥🏳️‍⚧️，叫我菌菌或者私斋都可以哦～是一只03年持证含糖mtf，hrt：2024.8
📖 电气工程及其自动化学士
🎀 爱好女装、cos，算法，偶尔逛逛技术社区，敲喜欢二次元喵~
🍬 戀歷：0
🖊️ 随缘更新
💌 欢迎同类同好互fo喵🥰
（请不要擅自把菌菌的照片发到墙内谢谢喵）",,136,1007,402,1,False,,2022-07-04T06:56:53.000Z,https://pbs.twimg.com/profile_images/2029989134065094657/h1uFKinL_normal.jpg
1541690170160070657,gold_ddl,金蒲公英(可食用),"ND | MtX | 现居安徽 | 沉迷尖塔中...
steam1365859697欢迎找我玩",川陀大学图书馆,144,441,166,1,False,,2022-06-28T07:49:34.000Z,https://pbs.twimg.com/profile_images/2035048383489220609/-WIV_jXC_normal.jpg
1539448307985944576,AlyssaNeko,艾蕾莎Alyssa🍥,🪻艾蕾莎(莎莎） 💮樱羽艾玛（桜羽工マ）善良/纯洁/乖 bushi，22年7月🍥持证含糖MTF，167/55，出柜了，努力社交，没有攻击性~🌈，学习奇怪诱导暗示知识中，药理💊，乐高🪅，绘画☄️，手工💐，美食🥞，💮对象/梅露露 汐雾aya🍥@xiwuaya 伊丝@Eveleth_LL,New Zealand,4920,1437,14825,15,False,,2022-06-22T03:21:11.000Z,https://pbs.twimg.com/profile_images/1745836025891721216/R1PQNBUf_normal.jpg
1532663208393117696,Ziverk2,Einaちゃん🍥🏳️‍⚧️,"喵喵喵喵喵🐱
|2008-
|MTF(X)🍥 🏳️‍⚧️ SINCE 2024.11
|国内全平台原创音乐人
|负面碎碎念☹️
|小群 1020709329 过熟人
|烤批
|Deb
|内有涩涩内容🫣
|负面逃生仓⚠血图 @TakeNitrite
|♥️ @lm9325435076267",,3562,5797,16339,14,False,,2022-06-03T09:59:29.000Z,https://pbs.twimg.com/profile_images/1909919331443695616/ZASQNok0_normal.jpg
1529658600649539584,DrSunan2022422,SCP-Dr.Sunan🐾,"一般路过土豆地雷系女高 /喜欢油豆腐的赛博狐狸 | 要素过多啥都能聊 | 在搞某种tpl| 业余喜欢写小说 |睿智的P社玩家｜看到有趣的人会回关｜最闹麻的主任@CnDiode｜最爱的姐姐@g60Yts1kvzO4g8q
赚点零花钱喵 🚪10r口令红包",SCP基金会中国分部34号站点,3743,931,6799,10,False,,2022-05-26T03:00:24.000Z,https://pbs.twimg.com/profile_images/1530385867826556928/p_rx1WWI_normal.jpg
1527630932370661376,yuerMTF,🏳️‍🌈羽儿（YuR）🏳️‍⚧️🍥,泛性恋，友跨顺女（再问带把），小魅魔，坏猫猫，双鱼座，老公@sunnyTommy1,老婆怀里,3796,1741,4975,16,False,,2022-05-20T12:43:20.000Z,https://pbs.twimg.com/profile_images/1850938702958403584/Ly-Mb4Vv_normal.jpg
1526801722579906560,suyanhuan,绫🍥,2008 |OD💊 |HRT🍥:2025.6.15,,84,451,221,2,False,,2022-05-18T05:48:10.000Z,https://pbs.twimg.com/profile_images/2017659640251625472/eH6BFuP7_normal.jpg
1520199851342176256,meph4786,Meph4786,对象@maoxian1527,,32,61,137,1,False,,2022-04-30T00:34:33.000Z,https://pbs.twimg.com/profile_images/1520200140602376192/3BOR4ACN_normal.jpg
1512976991976402949,bghtnya,冰棍好烫喵 🍥🧊🍔🍟🍜🍣🍙🍧🍮🍩☕️💊🤤,📖🖥 大一计算机 /  🍰1989.06.04 /  🧊🔥 冰棍必须是烫的！/  🍥 断续含糖  / 🏳‍⚧🏳️‍🌈  MTFTX.TransLes / 🦋 INFP-A  /  🏴🚩 Ⓐ☭ 政治立场偏左下   /   🌊 涌江入河水渠辟，润滋沃土生机荣,https://github.com/bghtnya,9180,2194,47456,20,False,,2022-04-10T02:13:28.000Z,https://pbs.twimg.com/profile_images/2024810573549219840/icSpV9Yg_normal.jpg
1512114573108822020,EpsOrionis,Kagurazaka Mari🍥,"ENFP-A//mtf//SRS2026.3.31//Master of Engineering
科学技术爱好者/光机电自动化/天文学/生命科学//
cosplay/latex胶衣/sub/m//超爱大姐姐的les// 本命真希波玛丽 喵～","Toronto, Ontario",1699,783,531,10,False,,2022-04-07T17:06:32.000Z,https://pbs.twimg.com/profile_images/2006953216395649024/kMuScctj_normal.jpg
1511436799000088577,GriseoQAQ,格蕾格蕾修？/melory～🍥🏳️‍⚧️,呜呜喵呜，无论何时何地～♪ 格蕾修都会回应你的期待♪坐标广西…无证含糖，在上高中/mtf/x?/喜欢的人@reallyshow_imp 永远喜欢宝宝诶嘿嘿ww♡/半家长党/hrt since2025.2.22 -       /想变得更可爱！/ 问答小房间w https://t.co/JOHSowzAko,格蕾修的小画室,889,622,3010,5,False,,2022-04-05T20:13:22.000Z,https://pbs.twimg.com/profile_images/1917257330665873409/FclANjkY_normal.jpg
1508884500524466178,White_Demon828,白色🍥,"ESFJ 无证含糖mtx 两幅面孔的小男女孩 
想和大家做朋友
降临于 2002.08.28 
重生于 2026.02.20",上海,60,209,282,2,False,,2022-03-29T19:11:23.000Z,https://pbs.twimg.com/profile_images/2050861865375526912/2BHWu8oM_normal.jpg
1504676358475157504,8964TortoiseBlk,玄武（防盗码8964天安门）,"你认为我是什么就是什么
bluesky@8964tortoiseblk.bsky.social
IG@BlackTortoise23",育空我的育空😭😭😭,9794,378,65045,21,False,,2022-03-18T04:29:38.000Z,https://pbs.twimg.com/profile_images/1830619515106758656/CL_2bqJl_normal.jpg
1497213290706968576,Sylvielove2022,白砂糖Sylvie🏳‍⚧,你好，我是白砂糖，称呼我扬扬也可以，无证且暂不含糖，平时喜欢在互联网四处游荡，不擅长发表自己的言论，但很乐意倾听，如果你对我感到有兴趣的话，我很乐意与你成为朋友，共同寻找些话题。扩Q的话，请私聊哦,河南郑州,1036,1567,7467,1,False,,2022-02-25T14:14:29.000Z,https://pbs.twimg.com/profile_images/2006501712170004481/3BnaqFax_normal.jpg
1492030700861591552,scastlear,LeAR,06年小登丨出现在推特各个帖子下丨不Fo但是会眼熟人,幻想鄉,57,221,2677,1,False,,2022-02-11T07:00:25.000Z,https://pbs.twimg.com/profile_images/2052447129940144128/XtFkwWrF_normal.jpg
1491630608832876547,hakanopesu,Haskina🍥,想成为男娘 | 不学无术 | 并非Developer | 实则 Engineer | HRT since 24.02.23 | 含糖顺男 | 如果你想 block 我的话请记住道不同不相为谋 | 星乃一歌&宵崎奏 推し！,,323,426,1272,3,False,,2022-02-10T04:30:46.000Z,https://pbs.twimg.com/profile_images/1770327321951793152/et0NXeqx_normal.jpg
1487318664797831170,oneamong_us,那些秋叶 One Among Us,A memorial website for transgender individuals and allies passed away.,,3715,8,117,13,False,,2022-01-29T06:56:27.000Z,https://pbs.twimg.com/profile_images/1603840942682869771/hvXZoAeE_normal.jpg
1480515596844343297,nakasekonanaho,中世古ななほ🏳️‍⚧️,,深圳,110,49,194,1,False,,2022-01-10T12:23:50.000Z,https://pbs.twimg.com/profile_images/1997271827970977793/v0RW855P_normal.jpg
1468883359090630657,ansiyao520,安思瑶🍥,想和小药娘🍥贴贴互fo～梦想是成为身体能自产雌激素的女孩子🏳️‍⚧️,"Stadtverband Saarbrücken, Saar",442,1356,787,1,False,,2021-12-09T10:01:19.000Z,https://pbs.twimg.com/profile_images/2049164511341690883/z2ZBtCwK_normal.jpg
1468616147339968513,0xSorrowRain,SorrowRain,02年社畜 | 🏳️‍⚧️ | B端产品画图狗 ，正在努力生活 | 请多指教哦~ | 锚点：@NeneK0SMTwTF5_,,864,882,6727,4,False,,2021-12-08T16:19:28.000Z,https://pbs.twimg.com/profile_images/2002461390054043658/7A6oWi4h_normal.jpg
1464849680962105345,FtMwiki,FtM.wiki,Official account of https://t.co/MoWvqkEZQr,China,654,4,42,1,False,,2021-11-28T06:55:30.000Z,https://pbs.twimg.com/profile_images/1570748737387110402/Ta5IqqxH_normal.png
1464802790899957760,MtFwiki,MtF.wiki,"Official account of Project Trans (https://t.co/uUv3h2j9mG)
Telegram: https://t.co/mqDmqRPivG
Mastodon: https://t.co/AjteCo0cUP
YouTube: https://t.co/umedN5IACq",with you,9840,11,410,20,False,,2021-11-28T03:46:25.000Z,https://pbs.twimg.com/profile_images/1558406754396176385/ktfNE-_J_normal.jpg
1457925329939361797,sutanghentian,酥糖～🏳️‍⚧️🍥🍬,07年的女孩子/infp-t/家暴党/超级负能（hrt：2023.6.24）老公❤️@kokokawayi_awa/姐姐@Fancy_Starry/闺蜜@eureka222323/@linyin1129/@stellachan0W0,垃圾桶,4279,1932,19381,8,False,,2021-11-09T04:17:53.000Z,https://pbs.twimg.com/profile_images/1968680424223473664/LlAovzlA_normal.jpg
1445431297690714121,RtlSecureZero,零陆玖CD,修仙不成的大龄人夫，非典型性药娘。尬聊的、打算白嫖的勿扰。,,985,1689,435,9,False,,2021-10-05T16:51:20.000Z,https://pbs.twimg.com/profile_images/1721219361170665472/8FNoR6iP_normal.jpg
1445253418742792197,Neko_Deer,神楽坂舞雩🏳️‍⚧️🍥,这里是千梓＆十字Official! | 北京文化传播者 | 不知名个人势Vtuber | 计算机应用技术专业大三在读 | MtF🏳️‍⚧️ | 未HRT🍥 | 164cm | 49kg | INFJ-T | 水瓶座♒️ | 贴贴姐姐❤️@liozhuyng1 | 友善待人😇广交朋友 | 欢迎互fo喵,中华人民共和国 北京市 大兴区 礼贤镇 大马坊村,1811,6358,565,4,False,,2021-10-05T05:04:11.000Z,https://pbs.twimg.com/profile_images/2038824495126089728/GYXLmOwH_normal.jpg
1444716723978981380,EleanorAnatidae,雪雁,👩‍❤️‍👩🦌@aliciathesika/🐇@Shirlene_girl /Liberté Égalité Solidarité,,3963,1670,6981,10,False,,2021-10-03T17:31:37.000Z,https://pbs.twimg.com/profile_images/2044799701971832832/750oUfl1_normal.jpg
1436287470207832064,wuyuandev,孙悟元 ヾ(≧▽≦*)o 喵！,"🏳️‍⚧️ | 𝚂𝚞𝚗𝚠𝚞𝚢𝚞𝚊𝚗 全(A)栈(I)开发者 | 说话含喵量巨大 | 今年欢笑复明年，秋月春风等闲度。| 关注本喵喵！关注本喵谢谢喵！| 你看白雪人间 你看寒夜无岸 | 坐标HNCS

https://t.co/Ch2mflavXI",zh-CN 🌏,347,298,835,3,False,,2021-09-10T11:17:02.000Z,https://pbs.twimg.com/profile_images/2051553122678718464/Q_GQbOlo_normal.jpg
1421144469227941891,RakanMahmoud7,小青🍥,"出生：2012/2/28｜hrt：2024/9/27｜河南人，现居广东｜跨圈药神｜药娘皇帝｜已扭转｜家暴党｜一天上网18小时｜玄学鬼｜清蒸小编｜糖果商人｜小学毕业（已辍学）

加我扣扣：3804812474",,210,168,149,4,False,,2021-07-30T16:23:55.000Z,https://pbs.twimg.com/profile_images/2028644198103273472/2hyZIXJ3_normal.jpg
1393505778418339843,Nagaimiona_mtf,睡不醒的長井泠奈🏳️‍⚧️🍥,MTF｜天残党｜#Transgender｜she/her｜#INFJ｜Lesbian｜写书法的｜阿斯伯格综合征｜HRT:2024.3.20｜持证含糖,Yokohama-shi Kanagawa,4708,2560,3737,18,False,,2021-05-15T09:57:32.000Z,https://pbs.twimg.com/profile_images/1963025734093701120/mRiJSb7R_normal.jpg
1393373599579267073,Ilikesleepinghh,好想睡够24小时啊啊啊啊啊🍥,"可以叫我婉星
08 | mtf |🍥since25.3.5 
雷霆高中|傻福选科| IMSB |中中混血|生仔未必就是福 | 恩格尔系数💯 |华籍美人👄 📍厂东东完 📱OPPO A5（无SIM）🍻德智体美劳 想吃麦当劳🍔",127.0.0.1,125,273,379,1,False,,2021-05-15T01:12:37.000Z,https://pbs.twimg.com/profile_images/2020110133645529088/GWrkohlM_normal.jpg
1385919167971282946,whyyoutangping,𝑆𝑜𝑦𝑖𝑠𝑜～,"无证含豆｜含豆日2026.4.2｜世界唯一豆娘｜04｜心情超棒（一直吃喵！）｜I人（友跨喵！）｜服用大豆异黄酮｜禁止涩涩｜也许是MTX？？？｜互fo喵！！！
欢迎骚扰我喵：https://t.co/fmhkL0PNyb",躺平星球,94,90,542,1,False,,2021-04-24T11:31:04.000Z,https://pbs.twimg.com/profile_images/2050243518149636096/lalp9RN3_normal.jpg
1357457418217680897,Fevia_E,Fevia,"人类|
INTP|mtx(?)|HRT🍥:4/3/26|",火星,26,712,46,1,False,,2021-02-04T22:34:13.000Z,https://pbs.twimg.com/profile_images/1929200402974797824/Vn7ZltIP_normal.jpg
1350462273458868227,ZaindORp,*۫۫۫۫۫۫۫۫۫۫雨۫۫۫۫۫۫۫۫۫樱۫۫۫۫۫۫۫۫۫۫落𝗭𝗮𝗶𝗻𝗱𝗢𝗥𝗽,"清水生活推，或許有些偏負能…我會努力壓制的。
是含糖MTF🏳‍⚧。
願意與任何人成為朋友。
是大貓貓@AnyNeko_ 的家養貓娘。
想要成為溫柔的，可以幫助大家的人…",2.50km,5181,147,34035,32,False,,2021-01-16T15:18:06.000Z,https://pbs.twimg.com/profile_images/1886324430680535040/kEH7ya8r_normal.png
1343151486432399360,StarryNocts,​碎星笨笨✨,"07｜mtf🏳‍⚧｜死肥宅｜无糖｜社会学｜焦虑玉玉中｜备用:@StarryNoct 
对不起对不起对不起我的错 无人在意 回fo请私信（",,597,399,5648,3,False,,2020-12-27T11:07:31.000Z,https://pbs.twimg.com/profile_images/2053054977611038720/CnM4tr2L_normal.jpg
1319578357395156993,yoshino_2333,Yoshino233,"希望成为一个有趣、独特的人 | Frontend/ReactNative Developer | AI 拉屎督察官 | Tweets in EN/CN | 逃生舱 @roitium

「I love the world and everything in it.」",你的电脑,1641,619,10508,4,False,,2020-10-23T09:56:17.000Z,https://pbs.twimg.com/profile_images/2047873379445964800/1vP_LkU6_normal.jpg
1313383273079345152,ValeriaEulabeia,🍥Valeria Eulabeia🏳️‍⚧️,"È la vita una battaglia,
e il cammino irto d'inganni,
ma siam forti: abbiam vent'anni,
l'avvenire non temiam...
🗡️💣🖤","Queensland, Australia",6960,3827,25002,20,False,,2020-10-06T07:39:19.000Z,https://pbs.twimg.com/profile_images/2049492315513950209/Cp9UnZ_Y_normal.jpg
1300828282061877249,HANLIANYI331,寒涟漪,阿斯伯格｜ADHD｜如有危机干预信息请私信X账号@lianyiganyu｜咨询复杂问题可以向我预约时间付费咨询，如需联系我本人请私信telegram账号https://t.co/DPmfCojENt｜语音咨询需向我通过telegram私信预约｜我们活着就是对恶意最大的反抗,涟漪危机干预小组,41571,3741,2860,73,False,,2020-09-01T16:10:13.000Z,https://pbs.twimg.com/profile_images/1701586146395127808/nXiZPlAl_normal.png
1262311550116696066,yaoniangmao,药娘猫🏳️‍⚧️,色/补/凝胶/减肥/美白丸/在线销售 telegram客服https://t.co/4tCtiXFodG       discord客服添加好友yaoniangmao     商品特殊，请耐心等待喵喵回复，协助客服@Imagawanobunaga,缅北 柬埔寨 中南海 马上就到你家门口,13902,6785,4904,49,False,,2020-05-18T09:19:42.000Z,https://pbs.twimg.com/profile_images/2021924176274345984/ZOqmquJp_normal.jpg
1239915471945838593,wtxycCO,☁️Cld🏳️‍⚧️🍥,喵喵 是不太健康的小药娘喵 重重重重庆大学休学 会记录很多生活小感受 就当是个人日记好啦 不聊黄色也不聊政治(●'◡'●) 不要发黄图˃ʍ˂ （推特抱抱王(づ′▽`)づ 永远爱的人@tycwxoc,多瑙联邦,3127,405,1593,20,False,,2020-03-17T14:04:30.000Z,https://pbs.twimg.com/profile_images/1876923727348428800/Oim2ub4Q_normal.jpg
1227603655903399936,K66cheng,蓝粉白糖🏳️‍⚧️🏳️‍🌈,"伪物空城｜
含糖友跨顺♂｜
厨娘女仆 | 
INTJ-T｜
瑶瑶@GK98815227｜
小妹妹@baizhimengyao｜
皮肤饥渴症终末期患者快和我贴贴｜
缺爱｜
喵喵｜",北京,6002,3445,17250,27,False,,2020-02-12T14:42:44.000Z,https://pbs.twimg.com/profile_images/1297561582734467072/wWXPtOUY_normal.jpg
1223415775278428160,sophhhsama,ニャンコ,"07 🏳️‍⚧️ mtx/f
可以叫我小猫/sophie
避難垢はこちら @sophhhsama2 
好姐姐 @tingxinzhongyu 好朋友萌 @slclst @Cheeseduck111 @djzi237149 超可爱的花花 @YMKxxxxxxxx",喵星,685,339,2604,2,False,,2020-02-01T01:20:42.000Z,https://pbs.twimg.com/profile_images/2053204084505673730/deX_uL2L_normal.jpg
1206913956775751680,waveringlune,Waaaave,"🏳️‍⚧️（大概？没探索出来hh），27，HK，C++苦手，焦虑疑病，没工作，讨厌学习，讨厌工作，讨厌思考，讨厌现实的自己。以及晚睡能手！
分享一点点日常以及大部分的 抱怨 。。。。",,28,789,194,4,False,,2019-12-17T12:28:17.000Z,https://pbs.twimg.com/profile_images/2030622335578058752/HOIVzCJF_normal.jpg
1167792264795394048,leetfs1,Lee🍥,Member of @MtFwiki & @RLEwiki & @AB_aboutTrans | Intern @ ISCAS | Love front-end and RISC-V | Trans ally 🏳️‍⚧️ | They/Them,,4472,2200,6194,26,False,,2019-08-31T13:32:39.000Z,https://pbs.twimg.com/profile_images/2028353368008339456/o3OhBxWk_normal.jpg
1132532530412949504,AthenaRyo,阿离舍（卖身葬夫版）🏳️‍🌈🏳️‍⚧️🍥,🏳️‍🌈🏳️‍⚧️🍥/泛性恋/MTX/无证半糖/INTJ /音频设计师/化妆师/美容师/纹身学习中/调酒学习中/重度抑郁/中度偏严重焦虑/半魅魔/略微雌堕/病娇/零度共情/人形玩偶/JY罐子/钻钱眼/偶尔擦边,,4595,4427,489,10,False,,2019-05-26T06:22:51.000Z,https://pbs.twimg.com/profile_images/2032081412732715008/gILxrz6q_normal.jpg
1071094209749417984,BeiyanNa3AlF6,北雁 Na₃AlF₆🏳️‍⚧️,MtX-MtF振荡器，member of @MtFwiki 。我吃糖手术但我是好友跨顺男，木饭桶/INTP/Ingress/HAM/@NixOS_org maintainer/中文 Vocaloid/索尼大法好。,"Rhineland-Palatinate, Germany",2154,1408,6885,14,False,,2018-12-07T17:28:54.000Z,https://pbs.twimg.com/profile_images/1620498439485403137/zPt4c0Rp_normal.jpg
961832160377282560,iMoeAya,神楽坂 萌绫🏳️‍⚧️,"MTF/神楽坂/m属性⛓️/被B不恼/硬件DIY/玄学党🎧/响酱赛高💖/有主人📝 /Ingress🌱/风景摄影📷 /coser/🏳️‍🌈/G+难民/开发5cm/纯个人向分享推/不卖货🙅🏻‍♀️想要拍出可爱撩人的照片～喜欢请点个♥吧～萌绫会很开心的✧٩(ˊωˋ*)و
无任何小号,所有自称小号都是冒充",新宿 神楽坂,42778,4918,35990,158,False,,2018-02-09T05:20:31.000Z,https://pbs.twimg.com/profile_images/1974770448509595648/kkt3Z048_normal.jpg
830242535360507904,Chanyfgh,洛米酱 Kuromi-chan,"MTF 天空树女孩 HRT From 6.21.2022    
 是@chengyiga的老婆 也是主仆关系",六安,864,473,388,4,False,,2017-02-11T02:30:20.000Z,https://pbs.twimg.com/profile_images/1611347283123245058/HHQ20db0_normal.jpg
822329886257790976,LumidexNZ,Lumidex🏳️‍⚧️,精神病｜匿名信箱https://t.co/MkVyELXohF,喵星,2174,665,2218,4,False,,2017-01-20T06:28:17.000Z,https://pbs.twimg.com/profile_images/1974094378621947904/Xsfc6pAa_normal.jpg
720972485898932224,zckBLONGER,BLONGER_ブブ,天空树/电工姬/业余无线电BH8ULS/,,4256,687,3642,17,False,,2016-04-15T13:50:10.000Z,https://pbs.twimg.com/profile_images/1920798596640780288/rdREAQnp_normal.jpg
4736358500,wind_dmr,ShimoKaze,"一般路过猫娘｜Human To Catgirl｜INFP｜SH&💊｜🚪128｜BPD+BD ADHD+ASD ｜🍥｜#FF14 鸟区｜业余无线电｜EE｜全栈｜傻逼｜ 胶片摄影｜#MTG #WH40K｜lasciate ogni speranza, voi ch'entrate",天堂,2531,880,24867,9,False,,2016-01-10T03:31:46.000Z,https://pbs.twimg.com/profile_images/1807176546215768064/SgBCkgp3_normal.jpg
1672175725,mizm_spn,茂泉しぽん🍥にじそ11【南2 A-67】,"📝仕事依頼（企業◯/個人✕）▷https://t.co/BD7wEo8XmP
🔗各種URL（Skeb/FANBOX/BOOTH/メロンブックス/Twitter別垢）▷https://t.co/xigQl3rAmv
 💙戦利品報告▷#羊猫戦果",　,88458,819,4961,748,False,,2013-08-15T03:53:46.000Z,https://pbs.twimg.com/profile_images/1782339541573259264/POwT9BW0_normal.jpg
1560959425,RhenCloud_,泠云,"🏳️‍⚧️MTF
https://t.co/QQ1gFO9AHS",,21,77,27,1,False,,2013-07-01T16:34:33.000Z,https://pbs.twimg.com/profile_images/2047200196996784128/Qstb92OW_normal.jpg
1459453832,sauricat,Beiyan-Shu,"🏳️‍🌈 🏳️‍⚧️ (她/伊/ta, she/they) 北雁书/bsky 同名/生而骄傲/主业是欧陆哲学研究生/One Among Us/跨性别社群服务联系 TG saurica417
我相信所有逝去的终将回来。我相信所有离开都只是暂别。",Toronto,11139,1012,12117,37,False,,2013-05-26T11:46:49.000Z,https://pbs.twimg.com/profile_images/1870532559320350720/efFFCUG7_normal.jpg
